QGC WPL 110
0	1	0	0	0	0	0	0	0	0	0	1
1	0	3	22	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.352966	149.182974	133.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.352937	149.182973	133.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.352991	149.181597	133.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353676	149.181616	133.000000	1
6	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.354196	149.181630	133.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353044	149.180222	133.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353702	149.180239	133.000000	1
10	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.354576	149.180263	133.000000	1
12	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.355425	149.180286	133.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.356655	149.178942	133.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.356376	149.178934	133.000000	1
16	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.355502	149.178911	133.000000	1
18	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.354628	149.178887	133.000000	1
20	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353754	149.178864	133.000000	1
22	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353098	149.178846	133.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353151	149.177470	133.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.353755	149.177487	133.000000	1
26	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.354629	149.177510	133.000000	1
28	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.355503	149.177533	133.000000	1
30	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.356377	149.177557	133.000000	1
32	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.357251	149.177580	133.000000	1
34	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.357885	149.177597	133.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.359114	149.176253	133.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.359069	149.176252	133.000000	1
38	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.358195	149.176229	133.000000	1
40	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.357321	149.176205	133.000000	1
42	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.356447	149.176182	133.000000	1
44	0	3	203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.355573	149.176158	133.000000	1
